	word	freq
141	нашы	0.000967454590679089
142	думаю	0.0009669990320898507
143	хоць	0.0009668471792267713
144	сярод	0.0009505989228772717
145	радыё	0.0009487766885203184
146	грошы	0.0009311617564031038
147	кіраўнік	0.0009311617564031038
148	павінны	0.0009310099035400243
149	горад	0.0009285802577307533
150	часам	0.0009231135546598936
151	вас	0.000921139467439861
152	сапраўды	0.0009191653802198283
153	сам	0.0009156727643690012
154	ніхто	0.0009074727097627117
155	раз	0.0009007911837872165
156	рабіць	0.0008998800666087398
157	амаль	0.0008938059520855624
158	нешта	0.0008919837177286091
159	свабода	0.0008871244261100672
160	лічыць	0.0008857577503423523
161	вам	0.0008693576411297732
162	стала	0.0008684465239512966
163	ну	0.0008657131724158667
164	бок	0.0008655613195527873
165	зрабіць	0.0008607020279342453
166	палітыка	0.0008579686763988154
167	зусім	0.000857816823535736
168	выбары	0.0008441500658585867
169	сваім	0.0008321536896753113
170	над	0.0008248647522474983
171	сабе	0.0008230425178905451
172	сказаць	0.0008181832262720031
173	чаго	0.0008048201743210127
174	тры	0.0007981386483455175
175	павінна	0.0007878126536561158
176	магчыма	0.0007831052149006533
177	свайго	0.0007797644519129057
178	ты	0.0007685273400450274
179	заўсёды	0.0007626050783849294
180	альбо	0.0007615421083433734
181	аднаго	0.0007598717268494995
182	ёй	0.0007537976123263221
183	напрыклад	0.0007416493832799672
184	кожны	0.000739827148923014
185	далей	0.0007387641788814579
